Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2024-04-19T22:30,0.843,1.350,5.315,7.215,95.00,25.800
2024-04-19T23:00,0.835,1.450,5.249,7.513,77.00,25.850
2024-04-19T23:30,0.894,1.560,5.491,7.574,63.00,25.800
2024-04-20T00:00,0.879,1.730,5.511,7.327,67.00,25.800
2024-04-20T00:30,0.904,1.550,5.626,8.122,70.00,25.750
2024-04-20T01:00,0.871,1.460,5.363,7.013,102.00,25.750
2024-04-20T01:30,0.863,1.510,4.958,7.551,70.00,25.700
2024-04-20T02:00,0.870,1.570,5.081,10.834,77.00,25.700
2024-04-20T02:30,0.911,1.430,5.033,7.605,71.00,25.650
2024-04-20T03:00,0.894,1.670,5.029,7.237,99.00,25.650
2024-04-20T03:30,0.872,1.730,4.741,7.948,70.00,25.600
2024-04-20T04:00,0.915,2.090,4.962,7.765,75.00,25.600
2024-04-20T04:30,0.896,1.580,4.766,7.020,108.00,25.600
2024-04-20T05:00,0.908,1.620,5.107,6.569,102.00,25.550
2024-04-20T05:30,0.874,1.400,5.046,10.294,71.00,25.600
2024-04-20T06:00,0.932,1.920,5.018,7.587,80.00,25.550
2024-04-20T06:30,0.962,1.410,4.775,9.810,97.00,25.550
2024-04-20T07:00,0.964,1.560,4.738,10.770,91.00,25.550
2024-04-20T07:30,0.957,1.420,4.934,7.023,80.00,25.550
2024-04-20T08:00,0.962,1.730,4.866,7.018,77.00,25.550
2024-04-20T08:30,1.016,1.790,4.463,4.707,92.00,25.550
2024-04-20T09:00,1.037,1.520,4.666,7.193,95.00,25.600
2024-04-20T09:30,1.106,1.830,4.801,5.028,125.00,25.600
2024-04-20T10:00,1.165,1.980,4.634,7.537,94.00,25.600
2024-04-20T10:30,1.202,2.120,4.471,4.822,111.00,25.650
2024-04-20T11:00,1.263,2.280,4.556,4.628,122.00,25.600
2024-04-20T11:30,1.312,2.010,4.549,4.504,130.00,25.650
2024-04-20T12:00,1.323,2.040,4.590,4.831,123.00,25.600
2024-04-20T12:30,1.360,2.850,4.564,5.627,116.00,25.600
2024-04-20T13:00,1.464,2.550,4.747,5.479,136.00,25.650
2024-04-20T13:30,1.441,2.470,4.695,5.063,126.00,25.650
2024-04-20T14:00,1.407,2.758,4.528,5.504,126.00,25.650
2024-04-20T14:30,1.423,2.490,4.663,5.469,129.00,25.650
2024-04-20T15:00,1.375,2.270,4.571,5.082,130.00,25.700
2024-04-20T15:30,1.310,2.110,4.620,4.985,123.00,25.700
2024-04-20T16:00,1.257,2.120,4.637,5.211,116.00,25.700
2024-04-20T16:30,1.267,2.061,4.660,5.239,120.00,25.700
2024-04-20T17:00,1.200,2.230,4.834,5.186,120.00,25.700
2024-04-20T17:30,1.176,2.060,4.653,5.185,130.00,25.700
2024-04-20T18:00,1.264,2.070,4.667,5.607,119.00,25.700
2024-04-20T18:30,1.190,2.100,4.609,4.952,130.00,25.650
2024-04-20T19:00,1.161,1.910,4.674,5.621,128.00,25.650
2024-04-20T19:30,1.144,1.840,4.563,5.480,120.00,25.650
2024-04-20T20:00,1.150,1.930,4.472,5.064,136.00,25.700
2024-04-20T20:30,1.151,1.684,4.385,5.352,90.00,25.650
2024-04-20T21:00,1.117,1.840,4.503,4.700,77.00,25.650
2024-04-20T21:30,1.086,1.910,4.575,5.116,98.00,25.600
2024-04-20T22:00,1.099,1.880,4.328,4.818,88.00,25.600
2024-04-20T22:30,1.124,1.880,4.548,4.313,95.00,25.600
2024-04-20T23:00,1.190,1.840,4.550,4.530,161.00,25.550
2024-04-20T23:30,1.132,1.827,4.601,4.514,137.00,25.550
2024-04-21T00:00,1.218,1.900,4.706,4.323,129.00,25.500
2024-04-21T00:30,1.207,2.280,4.901,8.515,156.00,25.500
2024-04-21T01:00,1.127,1.860,4.493,4.815,139.00,25.500
2024-04-21T01:30,1.114,1.750,4.460,4.922,142.00,25.450
2024-04-21T02:00,1.090,1.850,4.678,8.164,140.00,25.450
2024-04-21T02:30,1.132,1.830,4.767,4.735,146.00,25.450
2024-04-21T03:00,1.050,1.855,4.444,4.588,143.00,25.400
2024-04-21T03:30,1.024,1.750,4.492,4.122,154.00,25.400
2024-04-21T04:00,0.986,1.602,4.421,8.165,143.00,25.350
2024-04-21T04:30,1.029,2.140,4.509,4.591,104.00,25.350
2024-04-21T05:00,1.111,1.570,4.372,4.732,81.00,25.350
2024-04-21T05:30,1.138,1.770,4.665,4.905,144.00,25.350
2024-04-21T06:00,1.150,1.930,4.553,4.805,150.00,25.350
2024-04-21T06:30,1.156,2.060,4.938,7.891,151.00,25.300
2024-04-21T07:00,1.190,2.247,4.728,5.052,88.00,25.300
2024-04-21T07:30,1.238,2.038,4.716,6.796,105.00,25.300
2024-04-21T08:00,1.194,2.069,4.776,6.117,116.00,25.300
2024-04-21T08:30,1.196,2.180,4.999,7.083,115.00,25.250
2024-04-21T09:00,1.307,2.280,5.216,7.253,106.00,25.200
2024-04-21T09:30,1.404,2.360,5.545,6.525,108.00,25.100
2024-04-21T10:00,1.377,2.290,5.386,7.050,109.00,24.950
2024-04-21T10:30,1.463,2.390,5.562,6.677,104.00,24.800
2024-04-21T11:00,1.605,2.960,5.177,7.331,97.00,24.950
2024-04-21T11:30,1.720,3.210,5.399,6.576,101.00,25.000
2024-04-21T12:00,1.694,3.170,5.271,6.518,102.00,25.000
2024-04-21T12:30,1.849,3.090,5.193,7.040,113.00,25.050
2024-04-21T13:00,1.918,3.090,5.419,6.595,105.00,25.050
2024-04-21T13:30,1.966,3.042,5.569,6.925,104.00,25.100
2024-04-21T14:00,2.058,3.910,5.461,7.118,111.00,25.100
2024-04-21T14:30,2.229,3.890,5.655,7.824,102.00,25.100
2024-04-21T15:00,2.173,3.134,5.559,7.882,111.00,25.100
2024-04-21T15:30,2.173,3.890,5.509,7.115,109.00,25.200
2024-04-21T16:00,2.223,3.810,5.685,7.618,106.00,25.200
2024-04-21T16:30,2.279,3.530,5.897,7.635,102.00,25.150
2024-04-21T17:00,2.400,3.880,5.732,7.272,99.00,25.150
2024-04-21T17:30,2.625,4.214,5.975,7.900,101.00,25.150
2024-04-21T18:00,2.623,4.697,5.766,7.906,104.00,25.150
2024-04-21T18:30,2.699,4.617,5.969,8.205,108.00,25.150
2024-04-21T19:00,2.670,4.105,6.150,7.552,101.00,25.150
2024-04-21T19:30,2.512,4.870,5.943,8.166,106.00,25.150
2024-04-21T20:00,2.753,4.370,6.016,8.506,106.00,25.150
2024-04-21T20:30,2.616,4.710,6.050,8.681,105.00,25.150
2024-04-21T21:00,2.950,4.850,6.220,8.239,101.00,25.150
2024-04-21T21:30,2.788,4.960,6.037,8.459,104.00,25.100
2024-04-21T22:00,2.751,4.465,6.077,8.521,102.00,25.100
2024-04-21T22:30,2.701,4.873,6.308,9.216,108.00,25.150
2024-04-21T23:00,2.728,4.220,6.237,8.912,94.00,25.150
2024-04-21T23:30,2.893,5.063,6.154,8.818,95.00,25.100
2024-04-22T00:00,2.893,5.220,6.522,9.057,102.00,25.100
2024-04-22T00:30,2.514,3.705,5.951,9.311,98.00,25.100
2024-04-22T01:00,2.517,3.667,5.751,8.588,101.00,25.100
2024-04-22T01:30,2.497,4.760,5.869,8.889,99.00,25.100
2024-04-22T02:00,2.642,3.814,5.956,9.317,97.00,25.100
2024-04-22T02:30,2.652,5.120,6.258,8.421,90.00,25.050
2024-04-22T03:00,2.514,4.290,6.157,8.992,97.00,24.950
2024-04-22T03:30,2.571,4.189,5.909,8.971,92.00,24.950
2024-04-22T04:00,2.516,4.570,5.823,9.058,98.00,24.950
2024-04-22T04:30,2.708,4.541,6.501,9.211,101.00,24.950
2024-04-22T05:00,2.734,4.140,6.246,9.025,95.00,24.950
2024-04-22T05:30,2.657,3.749,6.050,9.297,94.00,24.850
2024-04-22T06:00,2.564,3.910,5.827,9.368,97.00,24.850
2024-04-22T06:30,2.762,4.223,5.862,8.768,94.00,24.850
2024-04-22T07:00,2.683,4.300,6.107,9.125,95.00,24.800
2024-04-22T07:30,2.760,5.281,6.128,8.641,94.00,24.850
2024-04-22T08:00,2.863,5.000,6.480,8.920,102.00,24.850
2024-04-22T08:30,2.797,5.005,6.394,9.744,92.00,24.850
2024-04-22T09:00,2.799,4.290,5.903,8.849,92.00,24.850
2024-04-22T09:30,2.749,4.512,6.059,9.003,101.00,24.750
2024-04-22T10:00,2.725,4.179,6.339,8.168,87.00,24.800
2024-04-22T10:30,2.753,4.212,6.272,9.275,99.00,24.750
2024-04-22T11:00,2.489,5.930,5.810,8.548,98.00,24.750
2024-04-22T11:30,2.744,4.491,6.236,8.937,95.00,24.700
2024-04-22T12:00,2.782,4.690,6.049,8.912,97.00,24.700
2024-04-22T12:30,2.736,4.556,5.983,9.192,99.00,24.650
2024-04-22T13:00,2.733,4.961,6.041,9.202,102.00,24.700
2024-04-22T13:30,2.649,4.707,6.009,9.001,99.00,24.700
2024-04-22T14:00,2.693,4.561,6.003,9.235,90.00,24.700
2024-04-22T14:30,2.707,4.730,5.753,9.368,91.00,24.700
2024-04-22T15:00,2.606,3.770,6.448,9.024,92.00,24.700
2024-04-22T15:30,2.462,3.927,5.919,9.383,84.00,24.750
2024-04-22T16:00,2.927,5.391,6.563,9.318,92.00,24.750
2024-04-22T16:30,2.863,4.429,6.342,8.668,91.00,24.750
2024-04-22T17:00,2.752,4.523,6.518,9.352,88.00,24.800
2024-04-22T17:30,2.732,5.040,6.532,9.372,92.00,24.750
2024-04-22T18:00,2.686,4.170,6.374,8.969,90.00,24.800
2024-04-22T18:30,2.845,4.340,6.288,9.768,88.00,24.800
2024-04-22T19:00,2.462,3.998,6.097,9.302,94.00,24.800
2024-04-22T19:30,2.672,5.128,6.287,9.200,94.00,24.850
2024-04-22T20:00,2.562,4.079,6.308,9.748,88.00,24.900
2024-04-22T20:30,2.621,3.660,6.515,9.331,99.00,24.950
2024-04-22T21:00,2.774,4.060,6.403,9.739,98.00,24.950
2024-04-22T21:30,2.698,5.110,6.416,9.388,84.00,24.950
2024-04-22T22:00,2.399,3.570,5.911,9.759,87.00,24.950
2024-04-22T22:30,2.569,4.090,6.497,9.649,85.00,24.950
2024-04-22T23:00,2.469,3.647,6.109,9.296,85.00,24.950
2024-04-22T23:30,2.517,4.220,6.305,9.132,91.00,25.000
2024-04-23T00:00,2.363,4.130,6.278,10.239,92.00,25.050
